TICKER,PERMNO,NCUSIP,sdate,edate,SCORE
UUUU,14336,29267170,16JUL2015,31DEC2018,2
UUUU,,,14MAR2019,,6
UVBK,79354,91316410,15JAN1976,31AUG1987,1
UVBK,79354,22609110,17SEP1987,31DEC1998,1
UVC,70244,90902910,19FEB1987,19JUL1991,1
UVC,,,19DEC1991,02FEB1996,6
UVEC,,,19OCT2006,20AUG2008,6
UVIC,,,19JAN2006,21NOV2008,6
UVIH,78211,91359V10,20NOV2003,31DEC2018,1
UVN,84001,91490610,14NOV1996,28MAR2007,1
UVOL,79629,91389510,19FEB1987,12NOV1992,1
UVOL,79629,88360210,19NOV1992,25MAR1999,1
UVR,54957,91380210,19MAY1977,19MAR1987,1
UVSG,79882,91315510,17MAR1994,01MAR1999,1
UVSG,79882,87307Q10,18MAR1999,12JUL2000,1
UVSL,81185,91337810,16JAN2003,27APR2005,1
UVSL,,,16JUN2005,14MAR2013,6
UVSP,89828,91527110,15AUG2003,31DEC2018,1
UVSP,,,17JAN2019,,6
UVTB,79346,91315210,17SEP1987,02JUL1990,1
UVTB,,,16MAY1991,02FEB1996,6
UVV,16555,91360610,15SEP1977,03JAN1988,1
UVV,16555,91345610,14JAN1988,31DEC2018,1
UVX,47917,91335310,19AUG1976,30SEP1996,1
UVYZ,,,18DEC2003,14APR2011,6
UWIN,60709,64126Q20,16NOV2000,31DEC2018,1
UWR,16117,91319010,16AUG1983,27JUL2000,1
UWSB,78335,90904310,14JUN1984,07OCT1987,1
UWSI,77052,91323610,16JAN1992,13SEP1998,1
UWSI,77052,02744P10,17SEP1998,13DEC2004,1
UWST,78215,91317410,18FEB1993,26AUG1997,1
UWW,84377,90920810,16JAN1997,06JUL1999,1
UWZ,86350,91323810,19NOV1998,25MAR2001,1
UWZ,86350,19074W10,19APR2001,24SEP2003,1
UXIN,17905,91818X10,16AUG2018,31DEC2018,1
UXP,68160,90659P10,17OCT1985,01AUG1990,1
UXP,68160,91529H10,20SEP1990,01MAY1992,1
UZZF,,,15NOV2007,14DEC2007,6
V,46842,46371210,17OCT1979,30DEC1988,1
V2,75817,92855M10,19OCT1989,12JUN1997,1
VA,15088,92765X20,18DEC2014,13DEC2016,1
VA0P,78841,91851C20,15APR2004,31DEC2018,1
VAAF,,,19APR2007,29MAY2008,6
VAAL,79899,91850620,18AUG1983,03SEP1984,1
VAAL,79899,91850640,15NOV1984,29MAR1998,1
VAAL,79899,03512810,16APR1998,26JUN1998,1
VAAL,86341,03512820,05AUG1998,31DEC2018,1
VABF,80937,92773210,17APR1986,01JUL1991,1
VABF,80937,92773110,18JUL1991,19MAY1998,1
VABF,80937,31969710,18JUN1998,26MAR1999,1
VABT,88650,91911L10,12SEP2000,02NOV2001,1
VAC,58050,92413810,15JUL1976,03JAN1990,1
VACI,77846,92038310,18MAR1993,21FEB1995,1
VADO,86438,91916310,17DEC1998,31MAR1999,1
VADO,86438,91979P10,15APR1999,07OCT1999,1
VAEV,,,18JUN2009,21SEP2012,6
VAIL,86516,91877910,18FEB1999,01SEP2006,1
VAL,37807,92035510,16SEP1982,31MAY2017,1
VALE,76801,92013510,20AUG1992,21OCT1998,1
VALL,,,17OCT1996,10SEP2003,6
VALM,80128,92025310,14MAY1981,31DEC2018,1
VALN,80013,91926010,19AUG1982,21DEC1999,1
VALT,80152,92036310,19MAR1981,24MAR1987,1
VALU,80179,92043710,17MAY1984,31DEC2018,1
VALY,82182,92023F10,19SEP1991,14APR1997,1
VAN1,76797,92193010,16JAN1992,30JUN2004,1
VAND,80187,92104210,20JUL1978,24JAN1986,1
VANF,75437,92201010,15JUN1989,31JUL1991,1
VANZ,80267,92209410,20JUN1985,12FEB1992,1
VAPH,,,15APR2004,21FEB2006,6
VAPO,18247,92210710,20DEC2018,31DEC2018,1
VAR,27043,92220410,15JAN1976,04APR1999,1
VAR,27043,92220P10,15APR1999,31DEC2018,1
VARI,86789,92220610,20MAY1999,14MAY2010,1
VARL,80484,92215010,16MAR1995,06JUL2000,1
VARL,,,20NOV2003,15FEB2004,6
VARS,77286,92229410,19MAR1992,25JUL1997,1
VAS,89243,92553Q20,20DEC2001,28JUN2007,1
VAS2,87448,92232F10,16SEP2004,16APR2007,2
VAS2,87448,92232F20,17APR2007,21OCT2009,2
VASC,,,19DEC1996,31DEC1998,6
VASO,12171,92232110,20NOV1997,25MAY2006,1
VASO,,,15DEC2016,02APR2018,6
VASS,88475,92231M10,17AUG2000,17FEB2017,1
VAST,88651,92239N10,16NOV2000,01APR2005,1
VATA,87826,92529810,20APR2000,23MAY2002,1
VATA,87826,92529820,20JUN2002,19JUL2005,1
VBAC,80730,92764910,14MAR2002,14AUG2006,1
VBAL,,,16OCT2003,31DEC2007,6
VBAN,79840,91819310,14MAY1987,20MAY1998,1
VBDG,,,20SEP2007,14NOV2008,6
VBF,51916,92095510,20FEB2003,20JUL2006,1
VBIB,,,16OCT2003,15MAY2004,6
VBIV,16043,91822J10,15SEP2016,31DEC2018,2
VBLT,15020,M9688310,20NOV2014,31DEC2018,1
VBND,80451,92257510,15JAN1987,01NOV1991,1
VBNJ,79199,92830R10,16MAY1996,21AUG2002,1
VBNK,92831,92191110,15JAN1987,31JUL1988,1
VBNK,92831,00817910,18AUG1988,31OCT1991,1
VBRK,82758,91854210,14MAR1996,19DEC1997,1
VBTC,,,18MAY2006,16MAY2007,6
VBTX,15022,92345110,20NOV2014,31DEC2018,1
VBYR,,,17FEB2005,12AUG2009,6
VC,71204,92834710,11DEC1986,07JUN1991,1
VC,86103,92260R10,18JUN1998,04JUN1999,1
VC1,88319,92839U10,20JUL2000,09JAN2011,1
VCAM,83576,92719B10,20JUN1996,11MAR1999,1
VCAP,86537,92775810,18FEB1999,27JUN2001,1
VCAR,12277,92239C30,17JAN1991,21OCT1996,1
VCAR,,,14JAN1999,15MAY2004,6
VCAT,82181,92326Q10,14DEC2000,14AUG2001,1
VCBI,85406,92778Q10,20MAR2003,31JAN2014,1
VCBP,,,19AUG2004,15JAN2016,6
VCC,89992,92204A10,17AUG2006,14JUN2012,1
VCCC,90568,92342X10,17FEB2005,27MAY2008,1
VCCC,90568,56342010,19JUN2008,31DEC2018,1
VCCN,11261,91937510,19NOV1987,12MAR1992,1
VCD,76673,92038710,14NOV1991,07OCT2003,1
VCD,76673,76128Y10,20NOV2003,25MAY2011,1
VCEL,11958,92202210,19MAY1988,03MAY1999,1
VCEP,,,16FEB1995,16MAR2005,6
VCEP,93001,92906P20,18AUG2009,16SEP2009,3
VCEP,93001,31573A10,18FEB2010,31DEC2013,6
VCEP,93001,31573A10,01JAN2014,31DEC2018,1
VCFC,85209,92778N10,15MAR2001,18JAN2002,1
VCGI,90567,92025510,17FEB2005,17JUL2006,1
VCGI,91391,97381W10,20JUL2006,02SEP2013,1
VCGI,91391,97382A10,19SEP2013,26APR2015,1
VCGI,91391,97382A20,14MAY2015,28MAY2018,1
VCGI,91391,97382A30,14JUN2018,31DEC2018,1
VCGI,,,14MAR2019,,6
VCI,77461,91886610,14MAY1992,04FEB2014,1
VCIS,,,15MAY2008,,6
VCLK,88207,92046N10,18MAY2000,04FEB2014,1
VCLK,88207,21249J10,20FEB2014,09DEC2014,1
VCLK,,,18DEC2014,31DEC2018,6
VCM,,,16NOV2006,31DEC2008,6
VCNT,87640,92565310,16MAR2000,11DEC2002,1
VCNX,18061,91864010,20SEP2018,31DEC2018,1
VCO,81049,92719110,16FEB1995,12JUL2018,1
VCO,,,19JUL2018,,6
VCOM,83181,92791710,14MAR1996,25APR2001,1
VCOR,75819,92260210,14DEC1989,30APR1998,1
VCOR,75819,92276F10,14MAY1998,31DEC2018,1
VCP,93001,92906P20,17SEP2009,17NOV2009,1
VCP,93001,31573A10,19NOV2009,17FEB2010,1
VCP,93001,31573A10,18FEB2010,31DEC2013,6
VCR,11819,81726X10,18MAR1999,27JUN2001,1
VCRA,13316,92857F10,17MAY2012,31DEC2018,1
VCRE,80304,92214710,15AUG1985,30SEP1993,1
VCRT,76491,92691410,20DEC1990,18JAN1994,1
VCRT,,,19DEC1996,06OCT2006,6
VCSL,,,20JUL2006,06JAN2009,6
VCSY,,,15AUG2002,10SEP2003,6
VCT1,,,14JAN1988,10SEP2003,6
VCTA,80390,92239210,19JUL1984,26SEP1986,1
VCTR,80419,92239410,17JUN1982,19DEC1985,1
VCTR,,,19MAY1994,02FEB1996,6
VCTY,,,15APR2004,15FEB2005,6
VCV,79356,92112B10,17JUL2003,31MAY2010,1
VCV,79356,46132H10,17JUN2010,15JUN2017,1
VCVC,,,17AUG2006,13JAN2010,6
VCVC,93263,15118V20,10FEB2010,31DEC2018,1
VCYA,11946,92257E10,19AUG2004,11NOV2008,1
VCYT,14263,92337F10,19DEC2013,31DEC2018,1
VDAT,85223,92842820,19AUG1999,23JUN2003,1
VDAT,85223,92842830,17JUL2003,04JAN2005,1
VDAT,85223,68287510,20JAN2005,05APR2010,1
VDAT,85223,68287520,15APR2010,19OCT2012,1
VDC,47810,92103310,16MAR1978,15APR1993,1
VDCS,89993,92204A20,19AUG2004,14JUN2012,1
VDEF,80785,92660410,19APR1984,09NOV1997,1
VDEF,80785,22990410,20NOV1997,09SEP2009,1
VDEF,,,17SEP2009,30JUN2012,6
VDEV,90347,92204A30,18NOV2004,14JUN2012,1
VDIM,84565,91791610,17APR1997,03JUN2001,1
VDIM,84565,73069810,14JUN2001,10MAY2007,1
VDM,89197,92102010,14NOV2002,15NOV2007,1
VDMK,76208,92658R10,20SEP1990,01JUN1992,1
VDMK,76208,89621J10,18JUN1992,21SEP2000,1
VDNR,,,15DEC2005,,6
VDNV,,,15FEB2007,07FEB2008,6
VDNX,81186,92657Q10,19JAN1995,16JAN2001,1
VDSI,88203,92230Y10,20JUL2000,03JUN2018,1
VDSI,88203,68287N10,14JUN2018,31DEC2018,1
VDSP,11086,92922H20,15APR1993,23JUN1993,1
VDSP,79285,58515G10,16SEP1993,22FEB1995,1
VDTH,15301,92657J10,16JUL2015,12APR2018,1
VDTS,,,20MAY2004,15FEB2005,6
VDVM,,,16NOV2006,31DEC2011,6
VDWB,,,20FEB2003,01JUN2004,6
VDYS,,,18SEP2003,19JUN2013,6
VDYS,14135,70532Y20,10SEP2013,09APR2017,1
VDYS,14135,70532Y30,20APR2017,29MAR2018,1
VE0J,,,15APR2004,28MAY2009,6
VE3,89198,92851710,14NOV2002,05MAY2003,1
VE3,89198,92334N10,15MAY2003,22DEC2014,1
VE3,,,15JAN2015,,6
VEB,85446,92239H10,18DEC1997,18JUN2000,1
VEB,85446,26878010,20JUL2000,07SEP2007,1
VEB,,,20SEP2007,,6
VEC,14884,92242T10,16OCT2014,31DEC2018,1
VECO,81116,92241710,19JAN1995,31DEC2018,1
VECT,,,20DEC2001,16MAR2004,6
VEE,48944,92240810,19OCT1978,22FEB1989,1
VEER,92190,G6064210,19JUL2007,04JAN2010,1
VEER,92190,55277J10,14JAN2010,28OCT2011,1
VEER,,,17NOV2011,31MAR2014,6
VEEV,14231,92247510,14NOV2013,31DEC2018,1
VEGP,,,18JUN2009,,6
VEHQ,91389,91914G10,20JUL2006,01APR2007,1
VEHQ,91389,67059L10,19APR2007,20JUL2018,1
VEII,,,17OCT2002,19DEC2006,6
VEIT,,,16FEB1995,10APR1997,6
VEJT,14232,92912L10,14NOV2013,31DEC2018,1
VELC,78388,92257110,01NOV1982,31AUG2005,1
VELT,12507,G9328510,17MAR2011,13DEC2013,1
VELT,,,19MAR2015,31DEC2015,6
VEMV,91130,92204285,20APR2006,17DEC2009,1
VEN,27238,92261210,17AUG1978,27MAY1988,1
VEN1,76498,92327510,15NOV1990,16JAN1998,1
VEND,,,15OCT2015,30JUN2019,6
VERB,63394,92335310,19NOV1981,12JUN1985,1
VERI,,,17JUL2003,22AUG2008,6
VERM,13820,92372510,16MAY2013,31DEC2018,2
VERS,84347,92531110,16JAN1997,20JUL1998,1
VERT,86738,92532L10,18MAR1999,14JUL2002,1
VERT,86738,92532L20,18JUL2002,11JUN2006,1
VERT,86738,92532L30,15JUN2006,15AUG2007,1
VERT,86738,92532L40,16AUG2007,25JAN2008,1
VES,56987,92546410,20FEB2003,14APR2005,1
VESC,85224,92490410,18SEP1997,14AUG2002,1
VEST,54093,92549E10,15NOV1990,06FEB1994,1
VEST,54093,92549E20,20OCT1994,08JUL1997,1
VEST,54093,95715010,17JUL1997,30OCT1997,1
VET,77056,92551410,19MAR1992,20SEP2000,1
VET1,82225,71584210,19OCT1995,19JUL1996,1
VETA,,,19APR2007,26OCT2009,6
VETS,21398,03490310,15MAY1986,24AUG1988,1
VETX,10637,92532210,20JUL2000,20AUG2002,1
VETX,,,20FEB2003,13JAN2009,6
VF00,,,15APR2004,16MAY2008,6
VFBK,87493,27626910,17SEP1987,26JUN1997,1
VFC,43553,91820410,15JAN1976,31DEC2018,1
VFED,80056,91961510,18AUG1983,20MAY1991,1
VFF,,,18JUL2019,,6
VFGI,89292,92781010,20MAR2003,27FEB2008,1
VFGI,89292,85856G10,20MAR2008,31DEC2013,1
VFH,89994,92204A40,19AUG2004,14JUN2012,1
VFIC,76142,92342910,17MAY1990,25JUN1997,1
VFLX,80669,92224210,18AUG1994,08JUN2004,1
VFOC,,,20MAY2004,15AUG2004,6
VFSB,80953,92781210,17APR1986,22OCT1997,1
VFSC,80531,92418010,18DEC1986,28MAY1999,1
VG,87668,92553H10,20APR2000,22APR2002,1
VG,93271,92553H80,18FEB2010,29MAY2015,1
VGAC,,,17APR2003,24AUG2010,6
VGC,59141,92843810,18AUG1983,18APR1989,1
VGC,59141,91821310,20APR1989,19MAY1989,1
VGCO,84143,92781410,15JAN1998,28MAR2001,1
VGEM,45161,36865810,20JUL1978,18MAR1985,1
VGHC,91237,92886T20,24MAY2006,31DEC2018,1
VGHN,11168,92238310,17NOV1994,04MAR1999,1
VGIN,,,15AUG1996,18MAR1998,6
VGIN,83706,92829510,18NOV1998,11OCT2002,4
VGM,77316,92092910,17JUL2003,16JUN2005,1
VGMN,,,14APR1988,30JUN1990,6
VGNX,88476,92219610,17AUG2000,31JAN2003,1
VGR,76640,92675410,15AUG1991,01MAR1996,1
VGT,89996,92204A70,17AUG2006,14JUN2012,1
VGZ,69446,92792630,20MAY2010,31DEC2018,2
VHII,76615,92039310,20JUN1991,06AUG1997,1
VHS,12879,92203620,18AUG2011,30SEP2013,1
VHSL,,,15JUL2004,31DEC2014,6
VHT,89995,92204A50,17AUG2006,14JUN2012,1
VHTI,,,16OCT2003,15MAY2004,6
VI,58069,91972010,20JAN1977,21SEP1992,1
VI0Y,80638,92580810,15APR2004,15JUL2004,1
VI0Y,80638,62544X10,19AUG2004,06AUG2007,1
VI0Y,80638,62544X20,16AUG2007,30AUG2013,1
VI11,,,15APR2004,15AUG2008,6
VI12,,,15APR2004,27SEP2006,6
VI13,80900,92763810,15APR2004,14JUN2004,1
VI13,80900,92763840,17JUN2004,11JUL2007,1
VI13,,,19JUL2007,30JUN2012,6
VI14,,,15APR2004,16MAY2005,6
VI15,,,15APR2004,14MAR2018,6
VI15,17373,92827K30,29MAR2018,31DEC2018,1
VI16,,,15APR2004,15AUG2006,6
VIA,51617,92552610,15JAN1976,09JUN1987,1
VIA,75104,92552410,16JUL1987,16AUG1995,1
VIA,76226,92552430,17AUG1995,02JAN2006,1
VIA,76226,12485720,19JAN2006,31DEC2018,1
VIA/2,75104,92552410,17DEC1998,02JAN2006,1
VIA/2,75104,12485710,19JAN2006,31DEC2018,1
VIAA,,,14DEC1995,25MAY2007,6
VIAB,91063,92553P20,19JAN2006,31DEC2018,1
VIAB/1,91066,92553P10,19JAN2006,31DEC2018,1
VIAC,90546,92554J10,17FEB2005,14NOV2007,1
VIAD,87352,92553R10,16DEC1999,30OCT2001,1
VIAN,87007,92553N10,15JUL1999,27SEP2002,1
VIAS,81519,92552U10,20APR1995,31AUG2000,1
VIAX,85892,92590910,16APR1998,23AUG1999,1
VIBC,85325,91823H10,16NOV2000,27DEC2002,1
VIC,77639,92093010,17JUL2003,19AUG2004,1
VIC1,76128,92581510,14JUN1990,31DEC2018,1
VICA,80742,92654910,17JUN1982,16AUG1984,1
VICC,,,17OCT2002,15MAY2004,6
VICF,80710,92624610,17AUG1989,01AUG1993,1
VICF,80710,92624620,16SEP1993,22MAY1995,1
VICI,17307,92565210,15MAR2018,31DEC2018,1
VICK,,,14FEB1991,06SEP2002,6
VICL,79022,92560210,17JUN1993,26MAY2016,1
VICL,79022,92560220,16JUN2016,31DEC2018,1
VICL,,,19SEP2019,,6
VICR,80689,92603010,20OCT1983,03MAY1984,1
VICT,80697,92614410,16JUN1983,11APR1996,1
VIDA,81760,92653010,20JUL1995,12APR2002,1
VIDE,92874,92655510,19FEB1987,29APR2015,1
VIEW,77185,92672110,20FEB1992,04DEC1997,1
VIFS,75915,92707510,18OCT1990,28JUL1993,1
VIG,86739,92673410,18MAR1999,12JUN2005,1
VIG,86739,92673440,16JUN2005,21JUL2009,1
VIGN,80053,92552T10,19MAY1994,29SEP1995,1
VIGS,15290,27888D10,10APR2015,31DEC2018,1
VII,61700,92581110,18AUG1983,11JUL2018,1
VII,,,19JUL2018,11JAN2019,6
VIIC,,,14JAN2010,31DEC2015,6
VIKG,80814,92676310,20MAY1982,28OCT1988,1
VILW,,,15APR2004,15NOV2004,6
VIM,77315,92092810,20FEB2003,14MAY2008,1
VIMC,90981,92718N10,17NOV2005,18DEC2015,1
VIN,50593,92745710,20OCT1983,25AUG1989,1
VIN,,,16MAY1991,02FEB1996,6
VINA,88579,92719D10,14SEP2000,05JUN2003,1
VINF,79960,92836510,16OCT1997,29MAR1998,1
VINF,79960,92836520,16APR1998,31JUL2001,1
VINF,79960,31620P10,16AUG2001,30SEP2003,1
VINT,86301,38121K20,17SEP1998,13MAY2004,1
VION,82201,92762410,20JUL2000,20FEB2008,1
VION,82201,92762450,20MAR2008,14AUG2008,1
VION,,,14JAN2010,31DEC2011,6
VIOT,18131,92762J10,18OCT2018,31DEC2018,1
VIP,84173,68370R10,20NOV1997,13MAY2010,1
VIPR,,,20FEB2003,31DEC2007,6
VIPS,13315,92763W10,17MAY2012,31DEC2018,1
VIPW,93337,92719A10,20MAY2010,30MAR2017,1
VIPW,93337,91822M10,20APR2017,31DEC2018,1
VIR,59627,92765110,18JAN1996,31DEC2018,1
VIRA,80929,92764810,16FEB1984,10NOV1994,1
VIRG,85585,92765K10,15OCT1998,27MAY2002,1
VIRG,85585,92765K20,20JUN2002,27JUN2002,1
VIRG,,,17APR2003,10SEP2003,6
VIRL,88580,92763R10,14SEP2000,02SEP2010,1
VIRS,84279,89589H10,19DEC1996,23JAN2003,1
VIRT,15302,92825410,14MAY2015,31DEC2018,1
VISA,92611,92826C83,20MAR2008,31DEC2018,1
VISG,84280,92675K10,19DEC1996,18DEC2005,1
VISG,84280,92675K20,19JAN2006,29AUG2006,1
VISG,84280,50212A10,14SEP2006,25JUL2011,1
VISH,,,20MAR2003,15MAY2004,6
VISN,79023,82655N10,15AUG1996,08SEP2000,1
VIST,81187,92839310,18APR1996,23MAY1996,1
VIT1,76265,92846910,15NOV1990,29OCT2008,1
VITA,11960,92847010,16JUN1988,01JUL1991,1
VITC,10652,92624D10,16OCT1986,14JUN1993,1
VITC,,,18DEC1997,10SEP2003,6
VITL,81104,92847110,16FEB1984,15JUN1986,1
VITL,81104,91822910,17JUL1986,03OCT1990,1
VITO,88581,68750U10,25OCT2001,27JUN2011,1
VITR,87265,92849Q10,14OCT1999,27MAY2003,1
VITR,87265,92849Q40,19JUN2003,06FEB2007,1
VITS,92510,92156410,20DEC2007,09NOV2012,1
VITT,,,20DEC2001,15MAY2004,6
VITX,86198,91792010,16JUL1998,14MAR2005,1
VITX,86198,91792020,17MAR2005,17AUG2005,1
VITX,86198,69811Q10,18AUG2005,18MAR2009,1
VIVA,,,20NOV2003,19AUG2008,6
VIVD,,,18FEB2010,01MAR2010,6
VIVH,,,19APR2012,,6
VIVI,81147,92854010,18JAN1990,28OCT1992,1
VIXL,87353,92855210,18NOV1999,17NOV2003,1
VIZ,85662,88360010,19MAR1998,31DEC1999,1
VJAC,80355,92238110,20JUL1978,15JUL1982,1
VJET,80670,92047Q10,18AUG1994,19OCT1995,1
VJET,80670,91990610,18JAN1996,17NOV1997,1
VJET,80670,00949P10,20NOV1997,02MAY2011,1
VKA,77998,92112410,20FEB2003,19JAN2006,1
VKAG,,,14JAN1988,,6
VKNG,76104,92691310,14JUN1990,26AUG1998,1
VKQ,77131,92091910,17JUL2003,16NOV2006,1
VKTX,15303,92686J10,18JUN2015,31DEC2018,1
VKV,79140,92113210,20FEB2003,19JAN2006,1
VL,85930,92855910,16APR1998,26JAN2001,1
VLAB,80881,92763020,16JAN1986,02MAR1990,1
VLAN,11230,06683M10,14AUG1997,31DEC2001,1
VLB1,80581,92657R10,14NOV1996,02JUL2000,1
VLB1,80581,26874A10,20JUL2000,31DEC2001,1
VLC,75624,65655010,14SEP1989,03APR1992,1
VLCC,84566,G5299G10,07FEB1997,31MAR2015,1
VLCC,84566,G3963710,16APR2015,31JUL2016,1
VLCC,84566,G3963720,18AUG2016,31DEC2018,1
VLCM,11662,91888310,18AUG1988,05AUG1991,1
VLCM,11662,45323G10,15AUG1991,17MAY2000,1
VLCM,,,20MAR2003,11JUL2005,6
VLCT,88477,91915Q10,14SEP2000,23JUN2003,1
VLG1,80857,92710740,20OCT1988,31DEC2018,1
VLGA,,,19AUG2004,14APR2011,6
VLGC,88271,92823R20,15JUN2000,06SEP2005,1
VLGC,88271,60975U10,15SEP2005,03NOV2008,1
VLGC,88271,60975U20,20NOV2008,04AUG2009,1
VLID,80005,91915610,04OCT1983,31DEC1991,1
VLIR,,,01JAN1990,02FEB1996,6
VLIS,79805,91790110,13OCT1983,31DEC1987,1
VLLA,,,18JAN2007,20NOV2008,6
VLLY,90368,91929R10,18NOV2004,16OCT2006,1
VLMC,90747,92864N10,14JUL2005,23JUN2011,1
VLNC,77582,91891410,18JUN1992,11JUL2012,1
VLNC,,,16AUG2012,31MAR2015,6
VLO,61671,91913810,14AUG1980,31JUL1997,1
VLO,85269,91913Y10,14AUG1997,31DEC2018,1
VLOG,86740,92552X10,18FEB1999,25APR2001,1
VLP,86217,91890620,02JAN1992,31MAY1994,1
VLPP,14342,91914J10,16JAN2014,31DEC2018,1
VLRD,,,14NOV2002,30JUN2006,6
VLRS,14132,21240E10,14NOV2013,31DEC2018,1
VLRX,91104,91914F10,16FEB2006,17APR2007,1
VLSI,79848,91827010,15SEP1983,22JUN1999,1
VLT,75475,92091310,14JUN1990,25MAY2009,1
VLT,75475,92091350,18JUN2009,31MAY2010,1
VLT,75475,46131F10,17JUN2010,31DEC2016,1
VLTI,,,20MAY2004,15AUG2005,6
VLTR,90299,92870810,19AUG2004,01OCT2013,1
VLTS,76746,92656M10,19SEP1991,01JAN1998,1
VLTS,76746,73932310,15JAN1998,29JUN1999,1
VLVL,10052,92656610,16APR1987,30MAR1988,1
VLYZ,,,20DEC1990,,6
VMC,15202,92916010,14APR1977,31DEC2018,1
VMCI,,,15DEC2005,17APR2006,6
VMDC,87641,92208W10,16MAR2000,23SEP2002,1
VMEM,14143,92763A10,17OCT2013,05JUL2016,1
VMEM,14143,92763A30,14JUL2016,27OCT2016,1
VMEM,,,19JAN2017,,6
VMET,83463,92023230,20JUN1996,30JUN1999,1
VMET,83463,59267110,30AUG1999,14SEP2007,1
VMI,51019,92022810,14MAY1981,31DEC1984,1
VMIG,80793,92670510,19DEC1985,11SEP1989,1
VMIX,86790,91972C10,20MAY1999,20NOV2001,1
VMIX,,,16MAY2002,28SEP2004,6
VMLP,92823,91827T10,19JUN1986,12MAR1991,1
VMLP,75474,06682P10,18JUL1991,14AUG1996,1
VMLP,,,15AUG1996,15JAN1997,6
VMLP,84425,52465P10,11FEB1997,31JUL1997,1
VMO,77638,92093510,20FEB2003,31MAY2010,1
VMO,77638,46132C10,17JUN2010,17NOV2016,1
VMRK,77603,92856110,16JUL1992,11FEB1998,1
VMRK,77603,03979410,19FEB1998,01MAR2000,1
VMS1,83807,92276H10,19SEP1996,19FEB2008,1
VMSI,92815,91827410,29MAY1985,26FEB1989,1
VMSI,92815,87189310,16MAR1989,30JUN1993,1
VMT,75365,92090910,20FEB2003,15SEP2005,1
VMTI,85225,92836910,14AUG1997,16AUG2001,1
VMTI,85225,92836930,18OCT2001,22FEB2005,1
VMTI,85225,46589C10,17MAR2005,10OCT2005,1
VMTI,85225,46589C20,20OCT2005,10AUG2006,1
VMU,92376,92769R10,18OCT2007,24NOV2009,1
VMW,92257,92856340,14AUG2007,31DEC2018,1
VMXI,79856,91827610,16FEB1984,31MAR1994,1
VNA,,,17DEC1992,02FEB1996,6
VNAT,71889,92803310,15JAN1976,29DEC1983,1
VNAT,,,15MAR1984,31DEC1984,6
VNBC,89045,92742610,14FEB2002,24APR2009,1
VNBC,,,20AUG2009,31DEC2009,6
VNBP,80072,91979410,18AUG1988,31DEC2018,1
VNCE,14296,92719W10,19DEC2013,23OCT2017,1
VNCE,14296,92719W20,16NOV2017,31DEC2018,1
VNCP,80099,92000310,01JUL1981,30MAR1993,1
VNDA,91186,92165910,20APR2006,31DEC2018,1
VNDC,90176,92261Q20,04MAY2004,11SEP2007,1
VNDC,90176,28661G10,20SEP2007,25JUL2010,1
VNDC,90176,29383V10,19AUG2010,11JUN2012,1
VNDC,90176,29383V20,14JUN2012,25FEB2015,1
VNDC,90176,29383V30,19MAR2015,14MAY2015,1
VNET,12699,90138A10,19MAY2011,31DEC2018,1
VNEWI,17859,92336X10,19JUL2018,31DEC2018,1
VNGI,84763,91979210,19JUN1997,27FEB2007,1
VNO,28388,92904110,18JAN1979,06MAY1993,1
VNO,28388,92904210,20MAY1993,31DEC2018,1
VNOM,15139,92763M10,19JUN2014,31DEC2018,1
VNQ,90350,92290855,18AUG2005,14JUN2012,1
VNR,92375,92205F10,15NOV2007,10FEB2017,1
VNR,,,16FEB2017,,6
VNRX,15215,92866110,06FEB2015,31DEC2018,1
VNT,84163,20442110,16JAN1997,08MAY2007,1
VNTR,16875,G9329Z10,17AUG2017,31DEC2018,1
VNTV,82227,92209110,14SEP1995,30DEC1999,1
VNTW,13314,92210H10,19APR2012,15JAN2018,1
VNTW,13314,98155810,18JAN2018,31DEC2018,1
VNTW,,,20JUN2019,,6
VNTX,77277,92281410,16APR1992,15MAY1997,1
VNUN,,,15DEC1994,31DEC2007,6
VNUS,90428,92856610,18NOV2004,17JUN2009,1
VNV,79357,92112Q10,17JUL2003,20OCT2005,1
VNWI,87642,92591210,16MAR2000,20MAY2005,1
VNWK,85854,92844410,19MAR1998,20JAN2006,1
VNX,89442,92342R20,17OCT2002,11AUG2003,1
VNX,,,17JUN2004,31DEC2005,6
VO,19916,81185010,15JAN1976,08DEC2000,1
VO0B,,,15APR2004,05AUG2004,6
VOCA,12786,91829B10,16JUN2011,31DEC2018,1
VOCL,,,14MAR1996,16JUL1997,6
VOCL,83183,M9760110,17JUL1997,25NOV2005,1
VOCL,90982,M9760111,15DEC2005,18JUL2010,1
VOCL,90982,M9760112,19AUG2010,22MAY2011,1
VOCL,90982,M6787E10,16JUN2011,13NOV2018,1
VOCN,,,14FEB1991,16JUL1999,6
VOCS,91033,92858J10,15DEC2005,30MAY2014,1
VOIG,,,20OCT1983,31DEC1984,6
VOII,,,19AUG2004,21AUG2007,6
VOLB,92911,92874610,20FEB1986,11OCT1990,1
VOLC,91371,92864510,15JUN2006,17FEB2015,1
VOLF,,,14FEB2008,,6
VOLK,92211,M9761310,16AUG2007,04FEB2011,1
VOLM,81198,92873710,17AUG1978,16NOV1979,1
VOLT,81190,92870310,14MAY1981,31DEC2018,1
VOLT,,,19SEP2019,,6
